3i. Percent of fleet that is electric,4b. Number of students in district,4e. Percentage of students in district eligible for free or reduced price lunch,4g. Percent of population below the poverty level
-0.23217160437441456,-0.16841748711738921,-0.8240342203127423,-1.0544765436386039
-0.15521047117034106,-0.2669451018910134,1.2146897724719512,0.6100546112230127
-0.10583442499031355,0.09257821160130092,0.9536955266277758,0.23042469871071428
0.36632401660619957,-0.35947029139611064,-1.880627700520303,-1.4487076066321445
-0.145180961790023,-0.16252486231109148,-1.880627700520303,-1.4925110580758714
0.22992268903387358,-0.36173950094884644,-0.7357851049968425,-1.463308757113387
-0.21273822308763732,0.2560344997064293,-0.9451845358252712,0.5516500092980438
-0.30525704207792786,2.7238364884606576,-0.36600925684109537,-1.1858868979697843
-0.033735743033304094,-0.2689764104422526,0.05828709874025161,-0.12000291283909967
-0.24860000113789313,0.18890981713034208,0.7358221036559887,-0.13460406332034192
-0.2686476807132491,0.13075217230296882,0.7034724975857316,0.37643620352313695
-0.15521047117034106,-0.04437956495252582,-0.7554226114791738,-0.7624535340137587
0.5936595625600762,-0.34947844933325795,0.5931601468121288,3.355070901696557
-0.017304717190967343,-0.18580256030367134,1.6935451377833084,1.8219501011661199
-0.12082358186639335,-0.34914904794657053,-0.560662933042177,-0.6310431796825785
-0.27021551206465516,-0.30343545550516765,-0.9628217547180394,-0.12000291283909967
0.10401377127480342,-0.14579859189818425,-1.880627700520303,-1.3318984027822067
-0.30967375219938087,-0.07984511425254134,-0.9185115453468027,-1.0544765436386039
-0.25884873476696135,0.641653723055205,-0.8070219314127715,-1.0544765436386039
0.7073273355370145,-0.35167445857784096,-0.6587850030290953,-0.12000291283909967
-0.23043179152272675,-0.3032158545807093,-0.9618741486839718,-0.8792627378636968
-0.1641255906195127,-0.33077577060022606,-0.13896865904355693,-1.463308757113387
-0.3156826212554305,-0.34592823438784875,-1.880627700520303,-0.12000291283909967
-0.3156826212554305,-0.34709943931829307,-1.880627700520303,-0.12000291283909967
-0.25072960812575146,-0.27313052792992215,-0.7832782023305236,0.3910373540043788
-0.145180961790023,-0.35617627752923614,0.05828709874025161,-0.12000291283909967
-0.145180961790023,-0.30958428139000005,-1.880627700520303,-1.5217133590383558
0.09945185396469218,-0.2098854616859316,-0.1886407015793988,-0.7186500825700319
0.17146497721716242,-0.30116624595243185,-1.880627700520303,1.2233029314351875
-0.24693195211615326,1.4747830302959206,0.6734113274615552,0.6976615141104664
-0.0009103268577550642,-0.18668096400150452,0.9352522666720282,0.4786442568918328
0.5936595625600762,-0.3518940595022993,0.38311818662845426,0.28882930063568335
-0.21075852312287202,-0.3360095926331489,-1.8679900137962517,-0.660245480645063
-0.1641255906195127,-0.34709943931829307,-0.4666854198769128,-0.3828236215014602
-0.2835881912384126,0.001663428875564521,-0.08247067391767389,-0.7770546844950009
0.22992268903387358,-0.3555174747558612,0.32199750927095755,0.40563850448562144
0.36632401660619957,-0.3450132305359392,-0.18514114278473437,0.12821664534201843
-0.145180961790023,1.0286271521048067,0.7767827117386267,-0.1492052138015842
0.5213255252111155,0.0432046037522597,-0.22874418206301533,-0.36822247102021816
-0.24598851227686977,2.3187459831432458,-0.03798188658261629,-0.00319370898916195
-0.145180961790023,-0.3494418491791816,-0.21261004284273577,-0.41202592246394476
-0.3156826212554305,-0.3544194701335697,-1.1376628325933729,-0.12000291283909967
-0.1296808109295314,-0.1953552005176074,1.317795861887488,1.2963086838413989
0.36632401660619957,0.009532462001986956,1.2438973785028864,-0.1492052138015842
-0.18513349585617458,2.414308985436683,0.6694538782995094,0.9604822227728271
-0.2768587139767798,3.6984985915147477,0.02201641239944551,-0.6456443301638206
0.8384824582027127,-0.3282503599689556,-1.0343469526934583,-1.361100703744691
-0.21825310156091193,-0.23371216198965722,0.021208355547248824,0.5662511597792864
0.025320697675384536,-0.34179241697721746,0.6237770770686518,3.617891610358917
-0.145180961790023,-0.3425244200587451,-0.4739328092122213,-0.29521671861400683
-0.05337237592403431,-0.2948710194512939,1.7000502046275414,2.6250133776344438
-0.145180961790023,-0.2858307813944272,-0.9455564781043868,-0.12000291283909967
-0.145180961790023,-0.06798666433179312,-1.419297242411814,-1.4341064561509023
-0.30305286870243736,0.05868646892656988,-0.2318661793000002,-0.2660144176515221
1.0483306544678295,-0.2592956696890492,1.3524351737815525,-0.3536213205389757
-0.2940316168788708,-0.2401537891071007,0.010350080462934562,0.4348408054481056
0.052969615426531724,-0.23612777215869854,0.9807131233754319,1.1794994799914607
-0.145180961790023,-0.15286242163492625,-0.05787058447305723,-1.0982799950823305
-0.145180961790023,-0.3486000456354248,-0.4370342367848084,-0.9960719417136348
-0.2921651509843398,-0.2718861226913251,-0.2678089054268081,-0.8500604369012124
0.03544950912877509,1.0495258400824217,-0.5783695785039177,-0.8208581359387278
-0.3034493183341457,-0.034643923968207826,0.10876919372024843,-0.7186500825700319
0.5027253441785255,-0.34534263192262665,1.525529768914453,2.8878340862968046
-0.145180961790023,-0.3278477582741154,0.5854682658396755,-0.193008665245311
-0.145180961790023,-0.2689764104422526,0.05828709874025161,-0.12000291283909967
-0.08834707530155382,-0.35983629293687447,0.20660163112366647,2.055568508865996
-0.04701333967357624,-0.27730294549462986,0.931094517580714,1.705140897316182
-0.13381418449232915,-0.1852169578384492,-0.06723408135387968,-0.3828236215014602
-0.22474840287387984,-0.34845364501911924,0.2045906089481477,0.5078465578543169
-0.145180961790023,-0.001520784529080836,0.8512119546135165,-0.2368121166890378
0.5816945338256617,-0.17807992779355444,0.7017585911884523,0.6100546112230127
-0.145180961790023,-0.3448302297655573,-0.7341052185764119,-1.4925110580758714
-0.30830957652179125,0.2682589511679413,-0.8487076798143891,-0.5142339758326406
-0.23301514999947534,-0.28795359033085743,-1.880627700520303,0.6392569121854977
-0.07319137223796202,-0.03504652566304804,-0.9914766677529611,0.5662511597792864
-0.20008827585515424,-0.30010484148421673,1.6531161414251665,1.5007247905787902
0.13898847065232287,-0.3539802682846531,0.5530363910007944,0.09901434437953431
-0.145180961790023,-0.2689764104422526,0.05828709874025161,-0.12000291283909967
-0.3156826212554305,-0.22302491699935326,-1.2758141859347514,-1.41950530566966
-0.16688117299471122,0.10769407523484728,0.1127166169835692,-0.16380636428282647
-0.17928129368310447,-0.21680289080636808,-1.4577816367275822,-1.3757018542259334
8.55040367094576,-0.19700220745104466,-1.880627700520303,-0.543436276795125
0.36632401660619957,-0.35419986920911145,-0.07507340274037005,0.06981204341704937
-0.21917224797312437,0.41583077240391925,1.6230535780209592,1.6759385963536972
-0.11509243364906871,-0.28242696706532355,0.0737353911831229,-0.0615983109141306
-0.145180961790023,-0.29498081991352304,0.5773414550682477,2.2453834651221456
-0.145180961790023,-0.366570721286929,-0.20964467811797557,1.3255109848038833
-0.145180961790023,-0.35390706797650034,0.1130461469442863,-0.7770546844950009
-0.17928129368310447,-0.35130845703707714,-1.880627700520303,-1.2150891989322685
-0.145180961790023,-0.3622885032599922,0.4793645551453216,0.5662511597792864
-0.21825310156091193,-0.3447936296114809,-1.880627700520303,-1.3903030047071756
-0.08834707530155382,-0.3476484416294388,0.08470678877137108,-0.8500604369012124
0.2414495617864645,-0.15439962810613436,1.68526419813691,0.5808523102605282
-0.19461635417940149,0.4062415320359068,1.0762700167974792,1.7197420477974241
0.26889449691168094,-0.29648142623065477,-0.13110476551801417,-0.5726385777576095
0.36632401660619957,-0.3589212890849649,0.6769993745853001,-0.952268490269908
-0.09744049713970887,-0.32125973054036633,-0.4803625979485203,-0.17840751476406871
-0.145180961790023,-0.2867091850922604,0.4662890875602139,-0.12000291283909967
-0.21234828218548657,-0.22134130991183962,1.664090597244686,1.5883316934662441
0.19582235714079205,-0.36192250171922835,0.36360000059348696,0.5516500092980438
-0.13381418449232915,-0.3065830687557366,-1.880627700520303,1.0772914266227653
-0.145180961790023,-0.25863686691567433,0.9450152212545986,1.0480891256602802
-0.18368133650801824,-0.1355139486027205,-0.6946130214447844,-0.9376673397886659
-0.22623912776538063,0.012094472787333794,-0.0977189742720906,-0.8208581359387278
0.22992268903387358,-0.35826248631158997,-0.6821363355741237,-1.9597478734756235
-0.17928129368310447,-0.3092548800033126,1.6706075653062753,1.2379040819164298
0.13898847065232287,-0.3165749108185893,-0.22641155027821408,-1.4341064561509023
-0.23544654621288577,0.46769319073015453,-0.7360478151052066,-0.29521671861400683
-0.042879966110778454,-0.3633499077282073,-0.14243454268154357,-0.45582937390767153
0.36632401660619957,-0.3629107058792907,-1.413582756370584,-0.7040489320887896
-0.24389244884894312,-0.25043843240256447,-1.880627700520303,0.595453460741771
-0.09911226828544213,1.329919620461595,-1.880627700520303,0.5662511597792864
-0.17125768617885,0.6754356652677068,-0.9934090010457205,-0.2222109662077955
0.15095349938673747,-0.20520064196415455,0.45280231768522033,2.756423731965624
-0.09568048000974338,-0.19689240698881552,-1.880627700520303,-0.20760981572655304
0.5936595625600762,-0.3494418491791816,-0.23485027827843669,-0.5142339758326406
-0.3156826212554305,-0.27009271514158234,-0.5528999069479412,-1.1274822960448152
0.063209955334364,-0.22555032763062371,1.1436935807925221,1.7927478002036354
0.22992268903387358,-0.29190640697110687,0.703384627136268,1.9095570040535736
-0.17928129368310447,-0.3438420256054949,-0.2985986260760509,-0.4412282234264293
-0.021714242866796865,-0.06187443860103709,-0.6578734230789287,-1.2004880484510265
-0.3156826212554305,0.34061745577695135,0.9754707640295419,1.383915586728852
-0.25637769622398443,-0.13943016508889355,-1.8719940132389625,3.1214524939966806
0.36632401660619957,-0.3498078507199454,0.503967521724033,-1.638522562888294
0.025320697675384536,-0.35028365272293843,-0.012447923921427715,0.3180316015981679
0.5368256760716071,-0.3527724632001325,0.055861370631082395,0.3326327520794101
-0.042879966110778454,-0.3308123707543024,-0.3357384430573217,0.08441319389829205
-0.3156826212554305,-0.36415511111788773,-1.394362799821213,-1.2880949513384798
-0.2294810387747784,8.956110724587225,0.18470144511302,-0.193008665245311
-0.19168141437149774,-0.3408774131253079,0.426587351332283,0.08441319389829205
-0.170574825965722,-0.3156965071207561,1.7076957802257218,0.595453460741771
1.0483306544678295,-0.3481242436324318,-0.03854484758297257,-1.4779099075946291
-0.145180961790023,-0.3293483645912471,-0.8744294519806955,-0.7478523835325167
-0.26568213460868345,0.7354233177988992,0.9773532964048985,2.0263662079035116
-0.145180961790023,-0.3584454870819719,0.6424660132336635,-0.00319370898916195
0.36632401660619957,-0.364850514045339,1.7000502046275414,2.259984615603387
-0.145180961790023,-0.2490110263935855,0.5538338191246833,-0.3974247719827025
-0.08050791854452356,-0.33249597784181606,-0.20384090138658736,0.17202009678574523
0.40221910280944323,-0.36711972359807477,0.05828709874025161,-0.12000291283909967
-0.30230994208167306,0.9069316398008319,-0.2840835532695219,-0.7770546844950009
-0.2382917971009193,0.05279384412027215,-1.880627700520303,1.0918925771040071
0.7452165931959942,-0.26654250019617315,-0.5893424734455163,-1.244291499894753
-0.145180961790023,-0.29022279988359323,-0.1201135282129621,-1.2588926503759956
-0.25884873476696135,-0.25153643702485595,0.4993098938132389,-0.12000291283909967
-0.145180961790023,-0.25413504796427916,1.5156226740416952,3.5448858579527056
-0.0094755593583721,0.19421683947141768,0.6772328412283953,0.37643620352313695
-0.0818517739885859,-0.26097927677656285,-0.19770908510081622,0.37643620352313695
-0.11108062989694148,-0.2979088322396337,0.06024741993265321,0.1428177958232607
-0.30230994208167306,0.026624733955658012,0.4732070406216897,-0.04699716043288834
-0.20201484827849217,-0.2689764104422526,0.05828709874025161,-0.5580374272763672
0.24596990404238248,-0.06139863659804411,1.1843605697786417,1.0626902761415227
-0.145180961790023,-0.29099140311919724,1.6690635689099158,0.9896845237353112
0.11505841318349373,-0.3354971904760795,-1.880627700520303,2.143175411753449
0.025320697675384536,-0.3242243430205534,1.2478826875952198,3.1506547949591646
-0.145180961790023,-0.12021508419879225,-1.880627700520303,-0.20760981572655304
-0.145180961790023,-0.1072952298098289,0.14652323634252074,2.9024352367780466
-0.25637769622398443,-0.2968474277714186,-0.9239153227386132,-1.0982799950823305
-0.0009103268577550642,-0.3268229539599766,-1.880627700520303,2.479001872822021
-0.27021551206465516,-0.07896671055470815,0.7040277719749594,-0.6310431796825785
0.09352136146154753,-0.3468432382397584,0.3492168432992029,2.5520076252282324
-0.12082358186639335,-0.13825896015844927,-0.6981393150844644,-1.0252742426761192
-0.23544654621288577,-0.33494818816493377,-0.38154980621494844,-0.8500604369012124
0.13898847065232287,-0.3384252028021902,-0.2136029104961152,-0.33902017005773344
-0.17210227644245576,0.22602237336379485,0.5873577493440323,-0.7770546844950009
0.43066426546107034,-0.14473718742996913,0.49666898634052703,0.08441319389829205
-0.3156826212554305,-0.34274402098320345,-1.880627700520303,-0.12000291283909967
-0.042879966110778454,-0.3118900910968122,-1.6765599073839779,-1.4487076066321445
-0.1523277379352796,1.1647797252689531,-0.6563275810466247,-1.2150891989322685
-0.30838843261519916,0.2211179527175595,-1.4163337262589724,-1.5655168104820827
-0.12082358186639335,-0.2935534139045441,0.5919996290046761,-0.8646615873824546
0.0015297684476532505,-0.2388361835603509,1.1146783245562961,0.21582354822947203
0.025320697675384536,-0.16171965892141105,-0.008619686674298816,2.80022718340935
-0.22474840287387984,-0.335826591862767,-0.4274169015889555,-0.5580374272763672
-0.025467030676013445,-0.08698214429743611,0.6086311358125528,-0.543436276795125
0.10826745092882602,-0.2156682860300002,0.37005940225629036,2.40599612041581
-0.2872656780111959,0.15765328554911065,0.68113781426604,1.0918925771040071
-0.3156826212554305,-0.3097306820063056,1.277585018114562,0.4202396549668637
-0.3156826212554305,-0.35643247860777083,1.6632624179308169,-0.12000291283909967
-0.24482478875032607,-0.12632730992954827,0.5767002736007667,0.12821664534201843
-0.042879966110778454,-0.3327887790744271,-0.02157637876443908,-0.2806155681327644
0.025320697675384536,-0.33542399016792673,0.4513611430170923,-0.33902017005773344
-0.05337237592403431,-0.2972866296203352,0.11989779575202524,0.37643620352313695
-0.26112209022650007,-0.33655859494429463,0.40929086396945624,-0.09080061187661513
-0.2889372629079156,-0.28476937692621207,1.0523453568963534,0.49324540737307504
-0.06768020748756501,-0.11384665738950153,0.6491315882467217,-0.660245480645063
-0.291105805476633,0.20252507444675671,-0.037144530772829434,-0.3974247719827025
-0.21825310156091193,-0.3631669069578254,0.05828709874025161,2.4644007223407787
-0.2889372629079156,-0.16526987386682024,0.4768412883449413,0.15741894630450337
0.5027253441785255,-0.2134356766313408,0.22735891094087127,-0.2222109662077955
-0.3156826212554305,-0.1512520148555654,0.746295543897249,0.15741894630450337
-0.145180961790023,-0.18532675830067835,-0.0005375099373398872,-0.12000291283909967
-0.30176411844192785,0.04302160298187778,-0.4123772120182197,-1.0982799950823305
-0.1857765949960724,-0.3213695310025955,-0.5486155198053049,-0.3536213205389757
-0.19041609593390663,0.20903990187235297,0.964216573376539,0.1428177958232607
0.25863875799646846,-0.21731529296343746,0.8610885356715721,1.1648983295102184
0.6586125756897554,-0.21599768741668765,0.4287317718479966,-0.25141326717028006
-0.17928129368310447,0.4799908424998194,0.29732795075087226,-0.4266270729451868
-0.1396809082588808,-0.21211807108459102,-1.392776189004292,-0.12000291283909967
-0.30041381593017014,1.2328926120051027,-1.0146173726968937,-0.9960719417136348
-0.2972500094213324,0.05601465767899389,-0.8244810301151347,0.28882930063568335
-0.17928129368310447,-0.34655043700714727,1.2413156687367142,-0.20760981572655304
-0.2936824071308618,0.6429713286019547,-0.19097017610765077,-1.069077694119846
-0.29353954859758535,1.4602893692816727,0.26409287131873693,-0.17840751476406871
-0.0009103268577550642,-0.3388644046511068,1.5655428739937491,2.011765057422269
-0.23698954765601163,-0.3060706665986672,1.1741113036915571,0.7852684169979199
-0.24583091719139016,4.9105126937541845,0.028370235040428748,-0.45582937390767153
-0.3156826212554305,-0.20296803256549514,0.5647717250020711,1.3693144362476102
-0.13381418449232915,-0.30541186382529234,0.6891352088681263,1.1064937275852493
-0.10901394311554259,-0.3348383877027046,-0.3622903575211036,-0.83545928641997
0.1803222062803005,-0.33161757414398285,0.356373135066907,2.420597270897052
-0.19168141437149774,-0.3146717028066173,-0.21147707899988433,-0.6456443301638206
-0.2994443679730107,-0.15363102487053032,-1.880627700520303,-0.5142339758326406
0.7860204091364335,-0.2689764104422526,0.05828709874025161,-0.12000291283909967
-0.005679604045598659,-0.3151841049636867,0.13303048715269208,-0.33902017005773344
-0.311400005005122,1.1250319579420007,-0.2787246783222717,-0.83545928641997
-0.10171975447531126,-0.19264678911595504,1.5498224762806632,0.6538580626667395
-0.2884023557409653,-0.11022324213593958,1.7000502046275414,1.0334879751790385
-0.30769425653669985,1.9722157243480476,-0.1760578491539242,-0.9960719417136348
-0.24389244884894312,-0.33824220203180827,0.42026418529713333,0.8728753198853731
-0.145180961790023,-0.2860869824729619,1.6757908692268106,-0.12000291283909967
-0.145180961790023,-0.2827197682979346,0.8041043454470094,0.49324540737307504
-0.19959638502366367,0.07530293887724795,0.13927986360967326,0.8582741694041313
0.020649419333866503,-0.2513168361003976,0.5864639029001462,4.917394003189476
-0.2802537050028783,0.1710123417869906,-0.5129417102251053,-1.112881145563573
-0.145180961790023,-0.34596483454192517,1.681465371209819,-0.12000291283909967
-0.21825310156091193,-0.28824639156346854,1.2663810940736724,0.3326327520794101
-0.24573322250039153,-0.06685205955542524,0.5617752196658666,0.6392569121854977
-0.19809526989997703,0.446355300903623,-0.1776066380116257,-0.7332512330512744
-0.2084006782210168,0.9352967592100291,-1.6863242289777853,1.4423201886538215
-0.24118155899407914,11.405905437535875,0.7671388207799311,0.49324540737307504
-0.145180961790023,-0.2689764104422526,0.05828709874025161,-0.12000291283909967
-0.145180961790023,-0.05067479145366376,0.7818958077141973,3.0922501930341952
-0.17928129368310447,-0.32554194856730323,-0.024096638784316764,-0.0615983109141306
-0.2972500094213324,10.971132207262515,1.5992021550889393,-0.01779485947040381
-0.145180961790023,-0.34973465041179264,-0.4558948077351607,-0.45582937390767153
-0.2384743226295856,-0.3018250487258068,0.7707599187063237,0.4640431064105901
-0.09363394846327186,-0.30738827214541703,-1.880627700520303,1.8365512516473623
-0.03327821634378242,1.5428959170320702,1.353413467249568,0.3910373540043788
-0.16688117299471122,0.029113544432852082,0.40649475598231494,-0.7332512330512744
-0.145180961790023,-0.29099140311919724,0.8255384854856639,-0.7332512330512744
0.13898847065232287,-0.35928729062572873,-1.880627700520303,-0.5726385777576095
-0.24472239303861348,1.199440071179288,-0.19385585337540356,-0.83545928641997
-0.2878456156284252,0.23513581172881434,1.3867000871305561,0.3034304511169256
1.1392648728493802,-0.202858232103266,1.2748048117033433,1.5445282420225168
-0.17928129368310447,-0.31514750480961035,-1.880627700520303,-1.3318984027822067
-0.3156826212554305,-0.3394500071163289,0.942234774966622,0.8582741694041313
-0.145180961790023,-0.35972649247464533,-0.0016581067298499217,-0.29521671861400683
0.0480542522707722,-0.3102430841633749,0.20925316175067188,-0.7332512330512744
-0.145180961790023,-0.3496980502577163,1.406675334247781,-0.12000291283909967
-0.24573322250039153,-0.1860953615362824,1.7000502046275414,0.6684592131479818
-0.145180961790023,-0.14239477756908062,0.3628361270210254,-0.03239600995164607
-0.27633608445572105,-0.032887116572541425,-1.880627700520303,-0.4412282234264293
-0.18151738102035572,0.339153449613896,1.0788080619921587,-0.0615983109141306
-0.145180961790023,-0.3531750648949727,-0.36753283771504586,-0.12000291283909967
-0.23217160437441456,-0.005254000244871945,0.2894362225752651,0.09901434437953431
0.26889449691168094,-0.33952320742448167,-0.32773423237263033,-0.6456443301638206
-0.145180961790023,-0.24703461807346078,1.0397910968511177,-0.29521671861400683
-0.042879966110778454,-0.35108885611261886,0.08956265368204992,0.6246557617042551
-0.18508560549469283,-0.17185790160056924,1.6691765057265477,1.0626902761415227
0.36632401660619957,-0.311011687398979,0.4013829409209521,-0.193008665245311
-0.145180961790023,-0.3535410664357365,1.37190182518003,-0.12000291283909967
-0.145180961790023,0.27107716303182283,0.3767785167928961,0.5078465578543169
-0.16953834171365265,-0.3014590471850429,0.5603807041596376,0.04060974245456525
1.7303372923294595,-0.2953102213002105,-1.880627700520303,-1.6239214124070518
-0.3156826212554305,-0.21936490159171493,-0.6495202117055376,-0.587239728238852
-0.22474840287387984,-0.35002745164440374,-0.5311645071455264,-0.7186500825700319
-0.145180961790023,0.2311829950885649,-1.053306452111212,-1.0544765436386039
-0.145180961790023,0.04217979943812096,-0.1768999768959017,-0.12000291283909967
-0.19707277119253833,-0.16973509266413903,-0.9245408873526975,-1.244291499894753
-0.145180961790023,-0.08562793859660993,-1.880627700520303,-0.9960719417136348
-0.26782250631777227,-0.25380564657759175,0.7875324826761042,0.9896845237353112
-0.31444260918659117,-0.2689764104422526,0.05828709874025161,-0.12000291283909967
-0.2872656780111959,-0.27250832531062363,0.6293097710959037,1.1502971790289767
-0.12082358186639335,-0.3511620564207716,-0.1313515679595441,-0.01779485947040381
-0.22474840287387984,-0.34966145010363986,-0.4318418814562905,-0.00319370898916195
-0.145180961790023,-0.18865737232162924,0.04997160477782736,-0.5142339758326406
0.05632099939636769,-0.3284699608934139,-1.154997897772539,-1.0252742426761192
-0.145180961790023,-0.27598533994788005,1.6871079953318262,1.0334879751790385
0.31386196753992035,-0.2942854169860718,1.2898016808216575,0.5662511597792864
0.26889449691168094,-0.32546874825915045,0.7624034421195821,0.36183505304189467
1.9576728382833364,-0.3610806981754715,-0.3832533038221136,-1.0836788446010883
-0.24389244884894312,0.04023999127207264,0.446652080777047,-0.6748466311263053
-0.3156826212554305,-0.23649377369946237,-0.3616738343410268,-0.8646615873824546
-0.06768020748756501,-0.33564359109238506,0.1095630421083828,-0.07619946139537287
-0.22768176475715565,-0.2744847336307483,0.3970852300557656,0.9604822227728271
-0.00767962351146854,-0.18137394166042894,1.0664642422979325,0.8144707179604045
-0.20799736264569943,-0.3107554863204443,-1.4993087547772859,-1.5509156600008405
-0.2994443679730107,-0.035375927049735495,-1.055380994446401,-1.2588926503759956
-0.24195217391903806,-0.06143523675212049,-0.0045445452369018416,-0.952268490269908
-0.3095384173107311,1.4504805279892021,0.9934465625251094,0.6830603636292241
-0.12082358186639335,-0.35800628523305533,0.348308344852853,1.1941006304727027
-0.10583442499031355,-0.34709943931829307,0.5544951161433133,0.08441319389829205
0.33904375109173435,-0.22467192393279053,1.5252483541706834,1.8073489506848777
-0.30475302769995566,3.952064458955932,0.19659634308974197,-0.7916558349762433
-0.3156826212554305,-0.3391206057296415,-0.38750841719721485,-0.36822247102021816
-0.29022902555038615,4.799687427210896,1.1599390236160003,0.6830603636292241
-0.02339406217187477,-0.33831540233996105,0.8219424083206366,0.5808523102605282
-0.29115000838271,2.5847193028163242,-1.880627700520303,0.08441319389829205
0.7755279993231776,-0.35617627752923614,-1.593215427197399,-1.6093202619258096
0.7073273355370145,-0.33516778908939204,1.1340323914426587,-0.5142339758326406
-0.145180961790023,-0.3551514732150974,-1.1688721536254716,-1.2150891989322685
-0.04572166043520194,0.3695681776513706,0.8401040105951149,1.661337445872455
2.607202969580127,-0.07527009499299342,0.8024109856169394,1.0626902761415227
-0.2262586739833636,3.0135633081293087,0.894893872457085,0.026008591973322986
-0.145180961790023,-0.23898258417665644,0.49933159261852417,0.5224477083355595
-0.04558098249834927,0.03980078942315604,1.3937698765293582,0.15741894630450337
-0.26696786140817125,-0.21552188541369466,1.341290829775693,1.004285674216554
-0.27556458373415815,-0.31730691390011695,-0.08108053878545703,-0.9084650388261813
-0.10583442499031355,-0.30742487229949345,-1.2088389580462133,-1.0252742426761192
-0.3156826212554305,-0.25237824056861274,-1.077687806638665,-1.010673092194877
0.13898847065232287,-0.3661681195920888,0.46058477592251834,-1.696927164813263
-0.2525338584904648,1.4097445565021873,1.123651633548807,2.639614528115686
0.025320697675384536,-0.358738288314583,1.7000502046275414,2.522805324265748
-0.145180961790023,-0.35496847244471547,-1.880627700520303,-0.12000291283909967
-0.21582806227129725,1.451432131995188,-1.880627700520303,0.24502584919195655
0.7661210112147413,-0.2906254015784334,0.8451419392357832,0.28882930063568335
0.025320697675384536,-0.3650701149697973,-1.880627700520303,1.3109098343226406
